timefield,date,class,subclass,province,city,district,rank,name,id,passage_count,read_total,read_viral,read_average,tops_total,likes_total,forward_total,WCI,avatar
day,2024/9/20,科技,,,,,33,极客公园,geekpark,3,51792,51792,17264,184,395,1004,1174.19,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6dnlEsZXOPTtkZpEYHJ3nvUviaGTbLGUj4VRaq3vra2icQ/132
day,2024/9/20,科技,,,,,34,河南移动10086,ChinaMobileHenan,5,89860,71697,17972,42,182,297,1151.31,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7ia8e4uicnRnTVvCNELr6KVHJmNhsBYgqxt6AxmurjSZcg/132
day,2024/9/20,科技,,,,,35,首席商业评论,CHReview,5,59360,54129,11872,81,163,1114,1151.13,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7LTSRGJm4qwRORNfPickriaB1PjxYfSCSjQhONdUyAwaCw/132
day,2024/9/20,科技,,,,,36,山东移动,shandongmall,5,57585,48374,11517,291,405,331,1141.77,http://wx.qlogo.cn/mmhead/Q3auHgzwzM48yElOMhXxrqO7JdRvPYuQl8u6xqMldWUW6beTQltWkg/132
day,2024/9/20,科技,,,,,37,搞机者,gaojigou,2,81984,75541,40992,12,43,295,1141.44,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5DYXhjfiaTFp6ibsxibLnUjpS0eW9aLDZrHIsNXGEibcesibQ/132
day,2024/9/20,科技,,,,,38,中科院物理所,cas-iop,4,45244,33995,11311,123,538,974,1125.62,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6k5w49ic4tJ8gaZ0YKXPPyibiaNh47hgvG7UPHxpelrzQicg/132
day,2024/9/20,科技,,,,,39,牛奶和爱丽丝,milkelise,1,69428,69428,69428,20,119,63,1122.8,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4icgkicktk2sehdyGt4mmc6VIuGDmPNFSvHUyISacPRzkQ/132
day,2024/9/20,科技,,,,,40,电动知家,ev_home,9,87633,42877,9737,23,87,1081,1122.01,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4j2D7PhCeTia74vSNeaUPoicI0Jyz3N8A1VEj5MMTjEvlA/132
day,2024/9/20,科技,,,,,41,速递易服务号,sdy400,7,78792,52208,11256,69,207,326,1120.13,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5we6atFPYyPv493boBfaAIaqS8YkSb72osYicKYvbpicEw/132
day,2024/9/20,科技,,,,,42,基层干部,jcgb365,4,48816,30549,12204,94,168,1461,1115.13,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7OfC12DdUt1aIwCgZicF3B0Or9aqK9edHBnrtVKMNcpvQ/132
day,2024/9/20,科技,,,,,43,大米评测,damipingce,5,75680,42970,15136,25,214,429,1114.7,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4tqYFxX6GITfReInXxqbqSOC89muwicd7M3VsrcGdRqkg/132
day,2024/9/20,科技,,,,,44,智东西,zhidxcom,2,41328,41327,20664,63,157,789,1107.7,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7iamv4Ze8TWTiczxnUhga2u7Ss6WPRStuhnItLymLiaeCRA/132
day,2024/9/20,科技,,,,,45,中国移动,cmccguanfang,2,43122,30147,21561,149,336,324,1104.86,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6MGvHqlwLPbuAk5WkYYsDDumQTtm7L4SJqWxm5beEvBQ/132
day,2024/9/20,科技,,,,,46,GeenMedical,iGeenMedical,1,57382,57382,57382,1,54,598,1098.59,http://wx.qlogo.cn/mmhead/Q3auHgzwzM52kOum9VeNzFDn87pzmic5luy7zJoaX1wPNic8icDcsgMJg/132
day,2024/9/20,科技,,,,,47,融通金,rongtongjin,8,108440,100000,13555,7,39,219,1097.74,http://wx.qlogo.cn/mmhead/SQd7RF5caa2L81DTbGEAIsHkVibBUeNJkqzVLjYkrb0L16mXVlBXlnr9VriaRrYWPQLqa9RjDQpia0/132
day,2024/9/20,科技,,,,,48,iOS中文站,iOSinChina,2,61044,24148,30522,18,57,437,1094.93,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6rQriaxqLA9y3MZgbA1dNT9xLO1PwBPmlXdRV2WgYFiaog/132
day,2024/9/20,科技,,,,,49,湖南电信,hunantelecomwx,5,64840,47619,12968,81,211,181,1091.35,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5hBmiat2saE97QRFEB1cJLiaPNWjyWFyjUC4jz8szILjbQ/132
day,2024/9/20,科技,,,,,50,果粉俱乐部,cxkj-001,5,55595,46304,11119,63,142,392,1090.68,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7YZLbzaCCMFvAxiaaP4nKg9yrSca34a7ADtenYoTx1qvw/132
day,2024/9/20,科技,,,,,51,自然系列,nature-portfolio,4,29664,26202,7416,116,335,2020,1087.69,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7dNrFagNDWkjMNpVg2o9LcrgnAMmwtdFWXngldtRMelg/132
day,2024/9/20,科技,,,,,52,软件室,ruanjs2021,1,28493,28493,28493,64,241,415,1078.18,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7gy6enDUKUthKRMUstURedbJZO7a6GP8cOVXWaicbJc7g/132
day,2024/9/20,科技,,,,,53,APPSO,appsolution,3,35466,34057,11822,134,213,506,1075.13,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5nbURBZYkjq2GO3z9seWGPZolkwO4ROvphqbAksKqUSw/132
day,2024/9/20,科技,,,,,54,捷停车,j-parking,4,50780,41654,12695,35,103,382,1069.94,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5Ns63FY3qeiaIOhtmyz9hozDtXdl0PUO7aV0QgYRiciau6A/132
day,2024/9/20,科技,,,,,55,国芯网,CSF211ic,5,48280,39034,9656,13,50,1419,1065.48,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6lNvLG06UaDDpDBQK8t49RUeh4AV6owS83iaSMicys1reA/132
day,2024/9/20,科技,,,,,56,中国联通,chinaunicomguanfang,1,15532,15532,15532,548,743,847,1065.24,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5lJI8SJE0B5ww3SaOL3n0IWaRY38iae9gMmNcW81qNtyg/132
day,2024/9/20,科技,,,,,57,请辩,luojiyingshang,1,19591,19591,19591,80,386,949,1057.83,http://wx.qlogo.cn/mmhead/Q3auHgzwzM56MWtVJeA1ia3ZCeBsfmNkX0Awn15AdSZuicfzz0WDDbMA/132
day,2024/9/20,科技,,,,,58,新智元,AI_era,6,35862,25127,5977,66,188,1768,1056.17,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5Ge0ZibsJqTzd6HdTSHcydlic4TnsmpJicUrIlicD1L9ficFw/132
day,2024/9/20,科技,,,,,59,惠普服务,hp_service,5,39615,32640,7923,52,91,822,1056.15,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7O1ibRZQwsg4nKJZbEtSwYDQKcyR2H1N76Jdmlib0qvMtg/132
day,2024/9/20,科技,,,,,60,ShanghaiLOOK,shanghailook2018,5,35320,29929,7064,64,183,916,1054.73,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7NPCRMtiaeXe36t8Wnma40tzPoW9d0GzFf8WPa30d4Flg/132
day,2024/9/20,科技,,,,,61,躺倒鸭,tangdaoya,4,42472,34919,10618,52,201,316,1054.15,http://wx.qlogo.cn/mmhead/Q3auHgzwzM47LqXbpbcqtibnBTkms7ic9m1iawbPJHazG9lsm3HgbC1sA/132
day,2024/9/20,科技,,,,,62,机器之心,almosthuman2014,4,29052,17439,7263,75,204,2071,1053.08,http://wx.qlogo.cn/mmhead/Q3auHgzwzM75UiawQgcdqOcmtYS7Jibug9J7dskxkNicGiadtdKl7mLyiaw/132
day,2024/9/20,科技,,,,,63,山西移动,SXCMCC-SRV,6,44670,23883,7445,35,104,908,1046.22,http://wx.qlogo.cn/mmhead/Q3auHgzwzM50YoSawhiasEaqiaJbptDNFSbU4sE5X5RiaBdeQEBRV0uYw/132
day,2024/9/20,科技,,,,,64,甲子光年,jazzyear,1,22419,22419,22419,208,236,237,1044.97,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4g2Fzew1K3Yoo9IIFQm7SYZYxDicvCYaURico6mOJQxJlQ/132
day,2024/9/20,科技,,,,,65,柠檬云财税,ningmengycs,8,50096,36773,6262,24,45,683,1035.24,http://wx.qlogo.cn/mmhead/Q3auHgzwzM73omHqdxNhf43JMmL5IbwGwoZUBzyia6WHGDVYP1qcsPw/132
day,2024/9/20,科技,,,,,66,上海社保,gh_fbe03926cef5,6,36132,20331,6022,55,95,1321,1035.15,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4h69TCAicVCblrhTFIqLsPeMNqHD5omVa9FlndeibCoKPg/132
day,2024/9/20,科技,,,,,67,一亩三分地Warald,Warald_1point3acres,2,41106,32557,20553,18,36,376,1035,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7SBOE7cyqILwB2hsHuwvFxeWMxA5gbnbPBJ4fdiaU8ictg/132
day,2024/9/20,科技,,,,,68,安全生产技术,Safety-T,3,31830,29397,10610,40,58,1108,1034.05,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5JdnNw49VpXibaZQc2iczppD8SDpoLicVpcoLjCCILGM8mw/132
day,2024/9/20,科技,,,,,69,量子位,QbitAI,5,26660,15731,5332,94,245,1853,1032.67,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6PqxX9Yx8MibJ3nial8ialvVrRs3PxhCJm7eWgR7vFrowLA/132
day,2024/9/20,科技,,,,,70,插座APP,chazuomba,1,16479,16479,16479,102,190,1033,1028.96,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5uib3LUT4iaZxOozYPia4sucgWMSznSe6vjwDyjIjzE9h7g/132
day,2024/9/20,科技,,,,,71,国网江苏电力,sgcc-js,6,44232,29702,7372,68,164,241,1024.67,http://wx.qlogo.cn/mmhead/kMaz9nc8bgK4KDxR2LGJQKEogRxZpsdtVm2MJQso9q0FYDMxFPbFa8vrzfsic4OGbgjpttDlK3wU/132
day,2024/9/20,科技,,,,,72,天龙八部,cyoutlbb,1,31589,31589,31589,8,31,404,1024.07,http://wx.qlogo.cn/mmhead/4h0Uv4XOMvNXr9ZAaFIcI9KBKd0HK9HgbhK8hnaqBym754do6LpXF5kwv0TRRlcyiaIG2cH3Skq4/132
day,2024/9/20,科技,,,,,73,京东服务+,service-jd,1,22984,22984,22984,21,54,803,1024.03,http://wx.qlogo.cn/mmhead/98Nz5LFElxyMl6jh5icE5Gw0swvFC0mRNC3E0PLKEAIQWHXrQMFptXmIrK4polGp8ujN9oaIWIIw/132
day,2024/9/20,科技,,,,,74,清单,eqingdan,1,29175,29175,29175,20,74,234,1023.27,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6aVo9ZPDpHV0xyAzIApJxWSlejicUX2RWBZTlCpW10EIw/132
day,2024/9/20,科技,,,,,75,iNature,Plant_ihuman,24,55104,30686,2296,28,85,1662,1021.44,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7x9OJ5ib6cmaFd4PWsEr6zA1GP4Wb2iabI6klcD5EE8goA/132
day,2024/9/20,科技,,,,,76,雷科技,leitech,8,38432,32224,4804,322,387,134,1020.12,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5fUsyHdQBVrKlpnmLV6HKfMsEdNSy1lwrm8ZEHzjVLiaA/132
day,2024/9/20,科技,,,,,77,Coodoo,Coodoo2006,3,49725,28105,16575,5,41,465,1019.59,http://wx.qlogo.cn/mmhead/Q3auHgzwzM76loNkoa8tV2Dsd9VlaGn6WtlJrqGfFLE5jOBeZsrydQ/132
day,2024/9/20,科技,,,,,78,猫大夫医学科普,miaozhongrong666,2,18648,16864,9324,60,134,1910,1018.34,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6tcq0ACtKJZogz6Oiar3LNiaGWkqwf6wrICbElQ3NW0G0Q/132
day,2024/9/20,科技,,,,,79,中国气象爱好者,qxahz-tybbs,1,21139,21139,21139,49,153,378,1016.7,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7euucbuibs0elzxOYstWJNIP5QicKCrhhnKZe4AViaeO4yw/132
day,2024/9/20,科技,,,,,80,BioArt,bio-art,10,35410,15670,3541,34,109,2974,1011.11,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5cJc13d54JRymibBiaePoJicMWq2fpoib2wvia35rdbBeQ3Fw/132
day,2024/9/20,科技,,,,,81,胖虎看西游,mhxypanghu,8,51384,33804,6423,12,116,303,1008.63,http://wx.qlogo.cn/mmhead/Q3auHgzwzM49KOacYqTdhfqEzpsHXp0fyTJSnghicMLBx7Uao72Q1Pw/132
day,2024/9/20,科技,,,,,82,毕老师说,BiLaoShiShuo,7,60914,58214,8702,11,34,191,1008.05,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5pncDql3SGnrxoH50ysJmj1QhkbFehsWsnicdRN7ia67fw/132
day,2024/9/20,科技,,,,,83,万能的大叔,wannengdedashu,1,24553,24553,24553,25,70,286,1006.94,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4iahYgJmoaM1xXmlmPhpPS8iceRuuwYxcdSTL0ovXx4UlA/132
day,2024/9/20,科技,,,,,84,头牛大观,touniudaguan,1,11040,11040,11040,415,985,733,1005.34,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5VKibExsDArciagHae5OI1n9icu2aFU2GeX7Qywn14ds3PA/132
day,2024/9/20,科技,,,,,85,一号球王,kvball,4,49684,8679,12421,19,72,280,1002.23,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5dn9icHP0Jmuyz8uLFdq1ZiaSVsHfs7oPckeVhckqcPickQ/132
day,2024/9/20,科技,,,,,86,中集集团,CIMC0039,1,17133,17133,17133,36,166,692,999.28,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7uOM3J1VibD7BdfDJq8rbQOIB0HrkLmt38ZPfXuxd1A5w/132
day,2024/9/20,科技,,,,,87,果粉之家,applefansid,6,42576,30263,7096,17,56,415,998.24,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5xCDgwKRBqcKc0zBsibR26kVsAfibE6SdrldxOy3prfDYA/132
day,2024/9/20,科技,,,,,88,中国移动权益超市,Huaka_cmcc,3,32529,27636,10843,34,120,201,996.51,http://wx.qlogo.cn/mmhead/Q3auHgzwzM40Uvg9I33T50cojRZbicSK7QTSXiaAEQiaLSeZkQcs6coUw/132
day,2024/9/20,科技,,,,,89,河南移动,hnyd4g,3,39066,35457,13022,19,57,154,995.21,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5L1H2foLXn1bMrSHu8uwWoYzRtGRqEhRpMheXhzthagg/132
day,2024/9/20,科技,,,,,90,蒋四金法考and司考411,sikao411,1,17791,17791,17791,21,92,874,994.4,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4xMaibNmtXUUf4cBxaKlPS3pmVLCLJibUzJfy2MjWmPgOQ/132
day,2024/9/20,科技,,,,,91,冯仑风马牛,fengluntalk,3,24795,20191,8265,34,96,726,993.62,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6GDuV1GE2UROV61mvzPpb8SV9NmJ1Rlicib5dDCMyn4zew/132
day,2024/9/20,科技,,,,,92,一里夫人,yilifr,3,32778,29034,10926,35,46,318,990.59,http://wx.qlogo.cn/mmhead/Q3auHgzwzM54stMm4EkzoKjLIhgpS3dkia4bBeFbEef8UhNn5ibKLTOw/132
day,2024/9/20,科技,,,,,93,锋潮评测室,fengchaopingceshi,3,32190,26541,10730,121,150,82,989.96,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6G4FmHZcA27bkRk9tls5hzTRPM9zOkvfWnreDWlicSmsA/132
day,2024/9/20,科技,,,,,94,黑马程序员,itheima666,2,26728,24129,13364,20,81,363,989.52,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7ZCGglWeLtKFu84VL9zoSCOmRClykjTia5Okhv6YKcib5A/132
day,2024/9/20,科技,,,,,95,基本常识,GetCommonSense,1,25410,25410,25410,68,468,36,988.83,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4nLSicibC4dBmBIQyl0XmrRsmlquPOI3BUia3icXBnxy3ibpQ/132
day,2024/9/20,科技,,,,,96,K米,iktvme,3,38328,28810,12776,25,96,121,988.74,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6fdYmg2ltSca7hVEPLnMEgoY31fXKYhYjE6PAK1pzTtA/132
day,2024/9/20,科技,,,,,97,倪叔的思考暗时间,nishu-think,1,26280,26280,26280,164,328,17,982.16,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5VmC3w9uhVjLUe65pZxLxkKQ9WMDicB6cgJEaGpdx9pqg/132
day,2024/9/20,科技,,,,,98,微赞,vzan365,3,29895,21938,9965,42,86,227,980.93,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5tv4aVjkUevf4kY8yq5HJTK5Z65NmhkGUbJbu2YLF4Kw/132
day,2024/9/20,科技,,,,,99,饶议科学,gh_481ee48e3261,1,25662,25662,25662,11,84,159,980.81,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6bjCLJzZHx5rLexSNPJyiaU9dmAZbQG7fUIrmjZQrST0g/132
day,2024/9/20,科技,,,,,100,安兔兔,AnTuTu_Benchmark,8,46416,19140,5802,29,149,209,980.7,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4CChVNA2oUWwKo9P6q5sxlBapLSJziambMUrIl9gwTJbQ/132
day,2024/9/21,科技,,,,,1,差评X.PIN,chaping321,6,258762,100000,43127,495,1517,2387,1469.44,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6xLSHsmQn0ic8G4pgHC54jfUw9WiajH8CctzZibLzx4MMBg/132
day,2024/9/21,科技,,,,,2,刘润,runliu-pub,3,121293,100000,40431,700,2278,9695,1468.3,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5XkXuPCs4YMaek3hDRzVA8l10c5l93dQbcnL6DVVfwFQ/132
day,2024/9/21,科技,,,,,3,科普中国,Science_China,10,186570,140000,18657,646,1934,5814,1427.72,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5WNT3fIqrOcJkUbiczhaVeeuknDIcdWyc3WEyMt2x2W3w/132
day,2024/9/21,科技,,,,,4,好奇博士,haoqi238,2,117418,100000,58709,239,1198,3775,1412.17,http://wx.qlogo.cn/mmhead/Q3auHgzwzM68ias56Nr7T5Yic6Z5C5PSdtOaLCVWpzCGTNJmua5OSpXg/132
day,2024/9/21,科技,,,,,5,机器之心,almosthuman2014,6,145122,130000,24187,224,623,9263,1411.02,http://wx.qlogo.cn/mmhead/Q3auHgzwzM75UiawQgcdqOcmtYS7Jibug9J7dskxkNicGiadtdKl7mLyiaw/132
day,2024/9/21,科技,,,,,6,中国移动,cmccguanfang,1,100000,100000,100000,225,764,1483,1381.83,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6MGvHqlwLPbuAk5WkYYsDDumQTtm7L4SJqWxm5beEvBQ/132
day,2024/9/21,科技,,,,,7,投资界,pedaily2012,3,116043,100000,38681,160,387,5820,1379.38,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7pfHR5JXkBNKYBgJZZr28Y0PTT5dSIF3hX6V0E8picZLQ/132
day,2024/9/21,科技,,,,,8,中国联通,chinaunicomguanfang,1,100000,100000,100000,102,327,2426,1369.44,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5lJI8SJE0B5ww3SaOL3n0IWaRY38iae9gMmNcW81qNtyg/132
day,2024/9/21,科技,,,,,9,中科院物理所,cas-iop,3,104919,79697,34973,269,1199,2779,1355.56,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6k5w49ic4tJ8gaZ0YKXPPyibiaNh47hgvG7UPHxpelrzQicg/132
day,2024/9/21,科技,,,,,10,中国电信,chinatelecom-189,1,100000,100000,100000,167,405,1127,1354.65,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6OhntIWrc5QGlx9M8SemicPHDP0qSBRCibibvDCpia3kN3Cg/132
day,2024/9/21,科技,,,,,11,哎咆科技,guofen1225,2,107450,100000,53725,62,267,3078,1338.81,http://wx.qlogo.cn/mmhead/Q3auHgzwzM64PlouTwZ33pw86VxnMHEIzIYtSbUQ0ibgobzuTF5aNng/132
day,2024/9/21,科技,,,,,12,华为终端客户服务,huawei400,3,101322,86853,33774,104,314,1481,1287.73,http://wx.qlogo.cn/mmhead/qE9MKluetOlOEiaK0Wbdztiabs7yIyNuAghjkaF7z5PTP7vDJWqxPRoluMA9Gf4jWVuhQamavogvw/132
day,2024/9/21,科技,,,,,13,搞机者,gaojigou,3,106188,100000,35396,34,144,1608,1269.06,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5DYXhjfiaTFp6ibsxibLnUjpS0eW9aLDZrHIsNXGEibcesibQ/132
day,2024/9/21,科技,,,,,14,机伶,zmcc12580,4,103712,92771,25928,76,225,393,1218.12,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6SZd7Qn40XBibVGMMNgxZXOxz93SUYhLZia3X6uqJBia4OQ/132
day,2024/9/21,科技,,,,,15,笔吧评测室,bibacps,4,137960,93714,34490,29,299,232,1214.63,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4ojOCibjH5nkUR5U8fibxuqTOIxD3MgB6MIhyCvVn0SHLQ/132
day,2024/9/21,科技,,,,,16,APPSO,appsolution,4,64864,63331,16216,149,278,1940,1209.07,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5nbURBZYkjq2GO3z9seWGPZolkwO4ROvphqbAksKqUSw/132
day,2024/9/21,科技,,,,,17,牛奶和爱丽丝,milkelise,1,59068,59068,59068,37,134,518,1185.16,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4icgkicktk2sehdyGt4mmc6VIuGDmPNFSvHUyISacPRzkQ/132
day,2024/9/21,科技,,,,,18,张丽俊,zhanglijunCherry,3,41676,33162,13892,171,418,3464,1182.34,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5guFR4gpLjEk3H0HHWTajIDA1wbzj8WCZxqWvV5aPEvQ/132
day,2024/9/21,科技,,,,,19,一亩三分地Warald,Warald_1point3acres,2,59086,37552,29543,88,583,474,1172.53,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7SBOE7cyqILwB2hsHuwvFxeWMxA5gbnbPBJ4fdiaU8ictg/132
day,2024/9/21,科技,,,,,20,微医,weiyi_guahao,6,62856,39230,10476,87,214,2194,1167.22,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4kQVqWsPiaJbHzSHl8Euv9tagpPZwlwK8TngjLsFyEJGg/132
day,2024/9/21,科技,,,,,21,蜜蜂惊喜社,gh_0a84dddbde0e,2,80668,62768,40334,94,116,120,1156.68,http://wx.qlogo.cn/mmhead/0wRpPfN90ibBZx8dv19PYEEv3nibtpbK6oZ5xc0fdt1turZTujyGibicKW3ibUaHhScP4icq2Fcp8gHibY/132
day,2024/9/21,科技,,,,,22,尹哥聊基因,yingeliaojiyin,1,28147,28147,28147,140,313,2060,1151.68,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6he5zCkqIfkoc3V0y6Kq8sFSqFWQuOCDfhKDwknA6nyg/132
day,2024/9/21,科技,,,,,23,极客公园,geekpark,3,55626,55627,18542,170,233,572,1145.64,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6dnlEsZXOPTtkZpEYHJ3nvUviaGTbLGUj4VRaq3vra2icQ/132
day,2024/9/21,科技,,,,,24,基层干部,jcgb365,4,68108,56120,17027,50,121,903,1141.2,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7OfC12DdUt1aIwCgZicF3B0Or9aqK9edHBnrtVKMNcpvQ/132
day,2024/9/21,科技,,,,,25,涛哥杂谈,jerryhetalk,2,42066,41526,21033,39,71,1924,1134.51,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4kNVqxicqibeNLYbsSXmiaHlDQUibC38xSyBmqxz07kM8eVA/132
day,2024/9/21,科技,,,,,26,GeenMedical,iGeenMedical,1,44145,44145,44145,12,71,1035,1128.85,http://wx.qlogo.cn/mmhead/Q3auHgzwzM52kOum9VeNzFDn87pzmic5luy7zJoaX1wPNic8icDcsgMJg/132
day,2024/9/21,科技,,,,,27,正和岛,zhenghedao,4,39912,20188,9978,157,333,2444,1125.91,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7PXCqiaXuY6v5DbCrSnmW4ZFvz6pquqlKC49Ria4hyVsqg/132
day,2024/9/21,科技,,,,,28,EETOP,eetop-1,2,38374,37135,19187,17,53,2023,1098.84,http://wx.qlogo.cn/mmhead/Q3auHgzwzM51jA6K7wRBkVZWicbyzLibIDWiaLVQRBeTyShREPWlzVuWA/132
day,2024/9/21,科技,,,,,29,小米好物研究所,xiaomi-shangcheng1,1,53996,53996,53996,20,88,100,1094.01,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4E26983PAss1Hc7eicoaa2KzpBtcVeTyxwxvacdvRdopQ/132
day,2024/9/21,科技,,,,,30,果粉之家,applefansid,6,71838,61735,11973,17,62,451,1092.86,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5xCDgwKRBqcKc0zBsibR26kVsAfibE6SdrldxOy3prfDYA/132
day,2024/9/21,科技,,,,,31,创业邦,ichuangyebang,9,62100,48345,6900,37,141,1024,1088.44,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6vhxhibJ7XicXGWq4dpTbTpET3KcNoHZ0jrAMEibqKgReUg/132
day,2024/9/21,科技,,,,,32,品牌头版,ceozhiku,2,61318,57736,30659,14,49,209,1088.41,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5rqV141fNwtNbj7Ficq89oMYiaOicDoTKP5TAsVMqh6Z6iaw/132
day,2024/9/21,科技,,,,,33,猿大侠,yuan-da-xia,3,43872,35668,14624,35,109,827,1085.12,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4ClBSPs3ugIW2HGHoMnKYSh75Yicn41B6v1RG0K7u0Vgw/132
day,2024/9/21,科技,,,,,34,新智元,AI_era,5,42545,24821,8509,55,221,1749,1084.83,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5Ge0ZibsJqTzd6HdTSHcydlic4TnsmpJicUrIlicD1L9ficFw/132
day,2024/9/21,科技,,,,,35,躺倒鸭,tangdaoya,1,35329,35329,35329,23,89,458,1081.3,http://wx.qlogo.cn/mmhead/Q3auHgzwzM47LqXbpbcqtibnBTkms7ic9m1iawbPJHazG9lsm3HgbC1sA/132
day,2024/9/21,科技,,,,,36,蒋四金法考and司考411,sikao411,3,25992,25991,8664,60,187,2841,1067.21,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4xMaibNmtXUUf4cBxaKlPS3pmVLCLJibUzJfy2MjWmPgOQ/132
day,2024/9/21,科技,,,,,37,智东西,zhidxcom,1,23737,23737,23737,41,58,1394,1061.97,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7iamv4Ze8TWTiczxnUhga2u7Ss6WPRStuhnItLymLiaeCRA/132
day,2024/9/21,科技,,,,,38,量子位,QbitAI,5,38535,31215,7707,57,175,1216,1057.12,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6PqxX9Yx8MibJ3nial8ialvVrRs3PxhCJm7eWgR7vFrowLA/132
day,2024/9/21,科技,,,,,39,电商头条,ecxinwen,2,34678,32093,17339,146,166,182,1055.38,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7Ggf02c0vK0icRvzA4TJaroXiaC1AHstStsHvqIrvyyUzw/132
day,2024/9/21,科技,,,,,40,果粉俱乐部,cxkj-001,5,52400,40215,10480,44,83,314,1053.81,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7YZLbzaCCMFvAxiaaP4nKg9yrSca34a7ADtenYoTx1qvw/132
