,title,link,create_time
229,交流碰撞思想，合作共创未来 ——记北京大学信息管理系学生骨干来我院交流,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208155&idx=1&sn=3911d8166428567670a6f1893715796a&chksm=bd13946e8a641d7814037b42fcdf04c4f960b73019c66a1f395403fada39722cb1a421e95b2c#rd,2019/7/18 22:12
230,暑期实践 | 加深学科认知，调研同质规律,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208144&idx=1&sn=b7c9446df1790cefd6bf05ee67756004&chksm=bd1394658a641d7328e3205eb8ea01101d3e9bb6d4e9ed31114dca1a30e75f985fe87ee6ec4c#rd,2019/7/7 22:11
231,暑期实践 | 学生会暑期实践队——6月25日深圳线,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208139&idx=1&sn=d80cfaa8423ba4287e29c99f5f7b8f75&chksm=bd13947e8a641d686d271c1233943feb49e776dea528faf931a1276da49228cce5440aa3d1f3#rd,2019/7/2 22:13
232,暑期实践 | 学生会暑期实践队——6月27日深圳线,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208139&idx=2&sn=cd97c6d16da52bb7086d2de028d1b85b&chksm=bd13947e8a641d682db377afb4bc505e4e9911b81822e60b0b8a39315f0592266d0c3522f7ab#rd,2019/7/2 22:13
233,暑期实践 | 聚焦内容同质化，实地调研收获多,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208139&idx=3&sn=626fa8f6c463e84784dafad80f676b5f&chksm=bd13947e8a641d68a894a3d87b6d5e485e58449a16e06de5fa2cbde74c29d6c708e2d82c9ae7#rd,2019/7/2 22:13
,title,link,create_time
0,暑期实践 | 探索深圳书城与宝安图书馆,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208130&idx=2&sn=94d1dcac786530c3433a1cb8a11893e6&chksm=bd1394778a641d617e85a4923900a18ae05de07ed6d8dd12b977e366f002f1930fa9fc8ba7cd#rd,2019/7/1 22:04
1,暑期实践队投稿|十年寒窗，理性填报志愿,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208120&idx=1&sn=1016c7a3ede9068beb2ddee2928b3d60&chksm=bd13940d8a641d1bb56ef7be07b29da909b0fc4647cf3e3d4ef4c6fcf037c34456274a22181d#rd,2019/6/30 23:12
2,暑期实践队投稿 | 教有特殊，爱无不同——关注特殊教育教材，注重因“材”施教,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208116&idx=1&sn=ce0784d89f36b99900b1335c2896e2a2&chksm=bd1394018a641d1782e0446b19f4e99b47ca1f42ae981575cc730c1bf5d640f22b8be02a83b0#rd,2019/6/28 21:19
3,”惨烈“申请季复盘 | 学弱逆袭，学霸翻车，普通人等不来梦校offer ？,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208111&idx=1&sn=3ad41e433ad2b5a39d85647612ff48a2&chksm=bd13941a8a641d0ccb4e46b89e62f7c8bf3ded27c55173d5e656efdf91e477052ba4ae94eaf0#rd,2019/6/26 23:31
4,共建创新支部，服务凝聚团员 ——记2018—2019年度先进团支部评选答辩,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208107&idx=1&sn=be6a8eb0fb2548ecc09680e51324427f&chksm=bd13941e8a641d08b4dca720f1801f39958fa60132fe2f8caecbb741400961363c54f1e1a2bb#rd,2019/6/25 22:24
5,通知 | 关于2018年度先进团支部评比获奖通知,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208107&idx=2&sn=cfcb89bd033dd63e2b4f7b979aa6bbbb&chksm=bd13941e8a641d083468ca46ff2b39379610784959b072b53f613a1054733506f62db5afbfe6#rd,2019/6/25 22:24
6,骨培 | 素质拓展获欢乐，骨干培训得收获,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208107&idx=3&sn=0b14a32007df0917a8b0ce54ec764190&chksm=bd13941e8a641d08f861cc7875457aa2011f2e87a67ff805444b3ef52e0e7ec748ffa0ec11ab#rd,2019/6/25 22:24
7,毕业晚会 | 山水一程，后会有期,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208099&idx=1&sn=f1d4325cada0dc1b7e270dd2e1dc1949&chksm=bd1394168a641d00e11571af763baa74f3bc170196d9568a62d54ff6a55b9a7d7a452edc91f7#rd,2019/6/15 23:36
8,毕业晚会 | 叮咚！你有一张小纸条，请查收~,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208094&idx=1&sn=93e4aed26bce8a38e2f01858f7dfdc95&chksm=bd13942b8a641d3d1f8d46d97d359ee782615920d1f180f3c5b5b94a953532621b64f3656749#rd,2019/6/12 23:00
9,屠鸭必修课｜雅思在线学，满分名师带你闪电提分，提前报送礼包,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208089&idx=1&sn=f2bc95085ab6b1724830e7edf0b74d02&chksm=bd13942c8a641d3ab9455563d51906de457eb508b3b16724e7b87ba6e258a4d0f9bb6b16348e#rd,2019/6/7 22:00
10,毕业季 | 珞珈一别 伏惟珍重,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208085&idx=1&sn=1315265ea25dcf9791dfef47ba401b99&chksm=bd1394208a641d3677aaad60c310466082734479c55e125d8fe3302ddb8eba914ee66ad81baf#rd,2019/6/6 23:03
11,期末佛系备考指南,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208080&idx=1&sn=ef66e71c835ac81cb5e727c835290b23&chksm=bd1394258a641d3378f8e20f950f9ca7e0b77887d8f933f3f92161c6e2db187fa10c9cb217f9#rd,2019/6/5 22:23
12,期末大礼包——大一到大三都有份哦~,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208080&idx=2&sn=44ff9dfc50b928772dbf161c4747f000&chksm=bd1394258a641d335aaf30b4a77aab6327187f843045c9cfe9feedcd27611f847a118edebc2a#rd,2019/6/5 22:23
13,活动预告 | 毕业晚会基本信息一览,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208073&idx=1&sn=d75b67861ca26b03a6b78f0e120b62c6&chksm=bd13943c8a641d2a74b09719458fe56f3c5de19229c39cc81fc6abd9e0593777217b53201cbd#rd,2019/6/4 21:25
14,趣味运动会 | 发掘运动欢乐，重拾童真童趣,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208065&idx=1&sn=8bd60185a498904461f2373e48376876&chksm=bd1394348a641d22a009f71c66ebf63b0b2b99de3a79015fb3bba660aa4d511e40f9a368fdf8#rd,2019/6/2 21:52
15,一周回顾 | 信小管第15周重要推送回顾（2019.5.28-2019.6.4）,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208065&idx=2&sn=d59e01b04ed7c8c0a0573e3d97b5eaff&chksm=bd1394348a641d2236ca3a8bb203c586c0c0a067a7cca92d9ba855478b73c6918842127666db#rd,2019/6/2 21:52
16,“青年讲师团” | 青年成长常关注，社会责任勇担当,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208055&idx=1&sn=28e81fbe2dbb9ab7a9ac232cfbf30e95&chksm=bd1394c28a641dd4f884c0f2a2b8798cca342308a23d6516be8258ab857528f89f9767a9b796#rd,2019/5/31 22:47
17,再见了，湖滨CBD......,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208048&idx=1&sn=b6e81cc1df2d2970fd57c55e7a957637&chksm=bd1394c58a641dd3271665950d4c0479ae1d00feed2245054e05e09ed1ecf085d3670a16080a#rd,2019/5/30 22:11
18,诚信教育月主题活动 | 至诚之心待人处事，至诚之德律言律行,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208048&idx=2&sn=c3258e4453c3e6280127a5a95795b557&chksm=bd1394c58a641dd313b80739854b5149dcd36ebdafd2467233411e7e1db1c36dad0df21f9dc5#rd,2019/5/30 22:11
19,不忘初心，方得始终 ——记武汉大学信息管理学院团支书联席会第六次会议,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208027&idx=1&sn=5deb79ebcfce26301ec63e361b04484b&chksm=bd1394ee8a641df80f87665a034700ba3660f149d0181b4a61f81918ffc94377381dadfa714f#rd,2019/5/29 22:25
20,信息管理学院学生会精英班培训活动 | 聚力前行，扬帆起航,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208021&idx=1&sn=bd3481d81639ac71b13742f124c58fcc&chksm=bd1394e08a641df6dad74185efce61f769b1e7c1e993b25ab88500f9c2a5527a466ac3d9acdc#rd,2019/5/27 22:41
21,一周回顾 | 信小管第十四周重要推送回顾（2019.5.20-2019.5.27）,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208014&idx=1&sn=f8954a138008ebfe826eea07b84b1a4a&chksm=bd1394fb8a641ded6fee3153a186361669696cf2be46a13b7a63ed5fffafabf601fd3d2916e4#rd,2019/5/26 22:15
22,关于响应团省委、校团委开展“百生讲坛”——学习宣传贯彻习近平新时代中国特色社会主义思想和党的十九大精神“四进四信”活动的通知,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208010&idx=1&sn=bb91a6d6e90be3b602a28a4a6a13dde9&chksm=bd1394ff8a641de9ef206915cfd02f8e97c3306344656126a17c415ee6277c9e62c7c7a128b5#rd,2019/5/25 21:49
23,人资培训 | 就业信息；专业前沿；保研考研；留学交流,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208010&idx=2&sn=da08c38a6f37345287119209f7c2c077&chksm=bd1394ff8a641de9a12300063ec9be3cf99be25eda69346d4273c4b2df1f16d11bfd86eb41ef#rd,2019/5/25 21:49
24,团课 | 百年沧桑，世纪华章,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651208003&idx=1&sn=72eac4b32387fe0de3e45d0f920ac9f6&chksm=bd1394f68a641de079ddbabe4382be33a8f24315af2434982bfaee5350a3f4e41c3ca7733207#rd,2019/5/24 22:24
25,回顾近期安排，展望未来规划——信息管理学院2018级本科生年级大会,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207998&idx=1&sn=86f40656a778f09907c10ee8b36bd94c&chksm=bd13948b8a641d9d9dc6a4dbbf4448c58eef9634918a5b3414f7d206b4499bd1749baeb79ac5#rd,2019/5/23 22:05
26,实践归来话收获，再次启程展风采 ——信息管理学院2019年学生暑期社会实践活动启动仪式暨经验交流分享会,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207998&idx=2&sn=9c74e552333a852570c44888bc1ae63a&chksm=bd13948b8a641d9d2b5d7100698cbb029010a2e655d98d7d2bd1595981b1e1d43495ab0cbb12#rd,2019/5/23 22:05
27,学风建设 | 四六级模拟考试报名速递,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207998&idx=3&sn=fb8f87b5246e5d6362d467b570475d69&chksm=bd13948b8a641d9ddff1242c56dbd5afcfe45d1b6fe943dd6ea60a882a343aee4e7fa0e6ac4b#rd,2019/5/23 22:05
28,昔日荣耀今朝现，凤凰涅槃浴火生 ——记信息管理学院足协杯小组赛第二场,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207989&idx=1&sn=357cd266beae5af1cf1254c3573de177&chksm=bd1394808a641d965862518ec03f6f9bd5c85ff2352680181141270615fa5c8b696abc5fdc49#rd,2019/5/22 22:53
29,班级来稿 | 17档案回溯武汉历史，用档案珍藏记忆,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207989&idx=2&sn=ade4a816ee5c479f60aedf17415b10da&chksm=bd1394808a641d96c06a7ae9d6c35a32275d9b5d891a4433ae55305ab7da45d0a90bbdd37d43#rd,2019/5/22 22:53
30,分团校 | 青春建功新时代，强国一代有我在,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207983&idx=1&sn=b13190ad3500318b5c0d9d32eb3dac24&chksm=bd13949a8a641d8c99c7d00166c0d05b38ef028c86d030e072c6d014392da283b562803431d2#rd,2019/5/21 22:13
31,班级来稿 | 18级社科2班3班合办心理班会,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207983&idx=2&sn=52f3a7bf06c0b87434ccc24331fff508&chksm=bd13949a8a641d8cb02e9318a1154e8608a4401a3e7b923f7a16f4f80926c9a4a69887309cc3#rd,2019/5/21 22:13
32,520 | 客官，来一杯酸甜柠檬西瓜汁可好？,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207972&idx=1&sn=1292aefb62b7c14a82fc6ff0c3e66297&chksm=bd1394918a641d878c9c1124a03a6a61c78dad7f0a0aacddec5e0148d976deb65bf329c28ac3#rd,2019/5/20 21:54
33,一周回顾 | 信小管第十三周重要推送回顾（2019.5.12-2019.5.19）,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207967&idx=1&sn=5a34431cb7ffcf44cb95e41daa0a0ea0&chksm=bd1394aa8a641dbc4427c472f0c19eabedafcfe654a8f0b393f72f2acb0306bfb6707fbefb4b#rd,2019/5/19 22:19
34,汲取红色基因，传承革命精神,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207953&idx=1&sn=530d4f185a841b68b9dacfdd39ddb2b5&chksm=bd1394a48a641db21cd84172341a8dd52d3f8277f328ab57c120be44739973e11af860a67182#rd,2019/5/18 21:31
35,拼搏奉献争先进，砥砺前行为楷模 ——我院吴汝霖同学荣获武汉大学本科生“党员之星”称号,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207953&idx=2&sn=ed02cc8ca7362ce9517de23d5c30079d&chksm=bd1394a48a641db2328236e14bf5585126111e256f6a7c05fc284ac58afd2514b4bc88bb4c03#rd,2019/5/18 21:31
36,班级来稿 | 观汉口商史，摩卓尔智慧,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207953&idx=3&sn=0b982e106d7b12cc6bfe4d41b75c2086&chksm=bd1394a48a641db20cfab5c235cf2f4809bf04773244cf0f76ed43fd1549ebeef7911da3574a#rd,2019/5/18 21:31
37,525预告 | 话说今年院系活动都有啥？,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207936&idx=1&sn=928d9caf0e000d56b7beb9e930ee9f21&chksm=bd1394b58a641da3bbd59c6e62d0aa25af7366feb8af63c173816e8c9a0224d74db057c778c1#rd,2019/5/17 22:27
38,团会 | 传承青年薪火 谱写无悔青春,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207927&idx=1&sn=34e9f0ece7865e0c36af30c437ad7d48&chksm=bd1395428a641c5414280fcd7617303ac1436295e7b3b20a833e4ee04351c2b578b2263a1577#rd,2019/5/16 22:45
39,求新不流俗，讲异守原则——新媒体运营经验分享会,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207927&idx=2&sn=aa48c7dd9b228d5d31a5ec646fbe013b&chksm=bd1395428a641c547b9b833c980c74561d096f03b309ce1d18cb7e297ba4874fc44ae257a2ed#rd,2019/5/16 22:45
40,十大珞珈风云学子二十强 | 郭可欣,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207913&idx=1&sn=e3ea90e33336bb1a364c711fe301138c&chksm=bd13955c8a641c4afe59e0a1fa878977879f23b832410dd73f3cf0273aad32f9a5149487bb29#rd,2019/5/15 22:24
41,外联福利 | 带你去看伦敦之眼的美,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207913&idx=2&sn=238200de5f84982e3946ec5d48fed6d9&chksm=bd13955c8a641c4a4f6b27e86f0bde3ecf8e89d6850f28ac2ab8406d08eafae5f45ee218ffd1#rd,2019/5/15 22:24
42,分团校 | 第七分团校主题讨论专题课程顺利完成,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207894&idx=1&sn=2e0ba7c419b6ec118fc7a5dd4abb787d&chksm=bd1395638a641c75d6a6b563fbe7c755c1bfb0fae85d25f16c59ee4e77161f8ca2c6f27c076e#rd,2019/5/14 22:44
43,分团校 | 共青五月凝春意，班团一体暖人心,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207894&idx=2&sn=71005f2debc474e4f88f8897b55241b0&chksm=bd1395638a641c754788bfa94be9d9acf18a3794d4de47eb20105bead76230f2360e3867c27d#rd,2019/5/14 22:44
44,“健康身心一小时”活动 | 记武汉大学信息管理学院“健康身心一小时”活动排球小组赛第一场,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207880&idx=1&sn=96d1743047f836e983aaa67c0f861e65&chksm=bd13957d8a641c6b85c52968a687c1a50daf77c8dbc8a72e0e51a6d428f81badbbf25800f196#rd,2019/5/13 21:54
45,人资培训 | 就业信息；专业前沿；讲座竞赛；留学交流,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207880&idx=2&sn=8acc5c6eb38630fc590e4c9e600b7fd9&chksm=bd13957d8a641c6bde4eb6b6d9c7bf550b0d72b8addb9f45dfaca68f2441b496d6e59cfee530#rd,2019/5/13 21:54
46,帮推 | 青年讲师团：百年后的青年风采,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207880&idx=3&sn=57edc59408d59a97dfeb917439eb2b5d&chksm=bd13957d8a641c6b2fb85b26979b687f94552d698f9b4b517a317558ba47d9995ff096bf174b#rd,2019/5/13 21:54
47,活动 | 唱响五四红歌，谱写时代华章,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207868&idx=1&sn=a716e3bd4aa0b307586006970a930ec9&chksm=bd1395098a641c1fa14012928c218ce0b0f817d3e968b6a439ef975a0d1d75e2d6542435521f#rd,2019/5/12 22:56
48,2019年暑期实践在向你招手！,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207868&idx=2&sn=b2d61694e115ea2003310231659a73de&chksm=bd1395098a641c1f16b2c84873ecb9d161bc32c007a88cf0b246a09e8e4c0f93a6e29261bd75#rd,2019/5/12 22:56
49,母亲节 | 亲妈鉴定指南,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207868&idx=3&sn=948b284ecfecb25a722185e36fa5dca9&chksm=bd1395098a641c1fb244500e2372d306fea225e088b1e81d3bd4aef815e82d88fcec722814e7#rd,2019/5/12 22:56
50,一周回顾 | 信小管第十二周重要推送回顾（2019.5.5-2019.5.11）,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207868&idx=4&sn=9bfb057766d86db6669ac95f286e7989&chksm=bd1395098a641c1fe5d487389e973711eed00f3e78ced49d71bc04a4c36598e384958eb64227#rd,2019/5/12 22:56
51,春光暖五月，共叙民族情——记信息管理学院召开少数民族师生座谈会,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207848&idx=1&sn=1b649b3b58aa88df1ac966c2797cb9b1&chksm=bd13951d8a641c0b215ecad69973e28857c7094755a0b61c1e5c4b745d58f2a2336ee1296360#rd,2019/5/11 22:51
52,新闻 | 情系港澳台，共坐一家亲——记信息管理学院港澳台师生座谈会,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207848&idx=2&sn=ec132575063e89ac78125771fa779e1e&chksm=bd13951d8a641c0bd3a46242e2f5698966ae042d745a66c25267d3337bdb7d1a0b83ddb2b357#rd,2019/5/11 22:51
53,温馨提醒 | 如果我是DDL，你会理我吗？,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207848&idx=3&sn=02b9bf2455767ec2f6129480cda0b7c5&chksm=bd13951d8a641c0b20e6fffadf6421bc60697c3380fe97b2938b7f210d2e000d5d663f94fa5d#rd,2019/5/11 22:51
54,赛事 | 青春创意伴我行，活力信管正能量,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207824&idx=1&sn=061def1d9689ccd3d90972e78f08cfe8&chksm=bd1395258a641c338eec6fca0ddfca2746910200182510113bb4ea529dfeeef0bd63b2f27dff#rd,2019/5/9 21:51
55,班级来稿 | 学习五四精神，保持永久奋斗,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207824&idx=2&sn=beffb5e97f6b28d8221118afa797fd2f&chksm=bd1395258a641c3319f9a33a9f10c62f3ae9a3ba26f096ea4971c11c6441520eecd559b82617#rd,2019/5/9 21:51
56,帮推 | 【讲座预告】珞珈论坛第439期 邓锦宏：青春作伴好还乡,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207824&idx=3&sn=830c8cd28fd35aff4202cbcfe45f4e31&chksm=bd1395258a641c33db26f2f500921efaad1dcfb29245b1eb1c092067fcb2168445f221e893a2#rd,2019/5/9 21:51
57,帮推 | 525预告·特色活动之爱要大声说出来,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207824&idx=4&sn=1b995aa5c83cf4a3927936a16e0a3f95&chksm=bd1395258a641c33a347fcf025717ca023c16a894d67d70ebb8dab491ea2b2e199048fd321fb#rd,2019/5/9 21:51
58,通知 | 关于评选信息管理学院2019年春季“红旗班集体”的通知,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207812&idx=1&sn=d053234aaa4c2bc18380d66ffd0ee5ce&chksm=bd1395318a641c27b928ad22a42f39ca952e23c3d3cb360a819604e11140acc06e09d135b93f#rd,2019/5/8 21:36
59,班级来稿 | “趁东风 绘纸鸢”17图专心理健康班会,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207812&idx=2&sn=7cf09a468a887e03d2433050ab3ee0ca&chksm=bd1395318a641c27c91561a587574313af6a44172935de14d05f0a3507f641c904d649832586#rd,2019/5/8 21:36
60,外联福利 | 免费新东方雅思口语课在线预约,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207812&idx=3&sn=4902214e87be3b4781d2b92e6c6cfe58&chksm=bd1395318a641c27fd207669fe6d9bd650f216a86cf2c8879ac4354a3b4b14af87f3a8cb5a41#rd,2019/5/8 21:36
61,专访 | 楚剧王子余维刚：余心向楚韵，满腔戏曲情,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207812&idx=4&sn=4c050a7909710e66460b1ba73d91ca9e&chksm=bd1395318a641c275df5a9c4708440d2e85d1959ad7aed169948afbc3bbe44d610b49f0d034e#rd,2019/5/8 21:36
62,五四红歌会 | 五四新青年，唱响新时代,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207796&idx=1&sn=8b6f2cec5c623cd3b8348db1b22c131d&chksm=bd1395c18a641cd7bccc74d04e545f5d2d63a376b9e101993c7911e17db06cfc63b24ef30b00#rd,2019/5/7 21:33
63,活动 | 你期待已久的“健康身心一小时”活动来啦！,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207796&idx=2&sn=c34c0d2e69b341560a2c6e757c5da842&chksm=bd1395c18a641cd7e5f1c1b1eb3fe1c2558d5ff4052a5470abeb3de5b567eeafc645687ba4ab#rd,2019/5/7 21:33
64,招募 | 我院第十三届健康身心一小时活动志愿者招募,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207796&idx=3&sn=b48b0248845a9904ecba3be98d9a34ae&chksm=bd1395c18a641cd71ac5901cb5b2e89599016ee5198e8cc756cb69ae78805f01da3dfc63c73c#rd,2019/5/7 21:33
65,楚韵传珈 | 戏风不曾止，楚韵永流传,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207778&idx=1&sn=cc811411dd9af31cf50850e5d2271ebc&chksm=bd1395d78a641cc16164337580e72f620bee0b8bfecc09a953a34dcb8caabfbb6797c70a7a39#rd,2019/5/6 22:10
66,班级来稿 | 一腔热忱，一以贯之,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207778&idx=2&sn=6e53d32b6a6584d322379a157602610e&chksm=bd1395d78a641cc198417c7f1a333663a190ab822b97b904ba7ee5d03a6b28dfb4dfc2c2b1a4#rd,2019/5/6 22:10
67,百年五四 薪火相传—信管院青年团员对讲话精神的学习与感悟,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207766&idx=1&sn=217d964dff231b32adc92c0ff2ef1ef3&chksm=bd1395e38a641cf5d36ebc06032019b63fb6020e8e8f8ec675b09328f923b0958d1035f6abe8#rd,2019/5/4 22:08
68,寻找春迹 | “春天在你的眼睛里”,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207761&idx=1&sn=6f3a00fb3f4c8d98c5df13d4224f9a9d&chksm=bd1395e48a641cf2061f7f889d200ef0b040a8c9badf07050e8273b63c3a058b3823b17c3b12#rd,2019/5/2 22:02
69,楚剧剪影丨易栋老师看戏曲,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207761&idx=2&sn=d9a3d65f2b826bc352b8c0c25baac684&chksm=bd1395e48a641cf237de8a3cb41d2539f1e761779bd3e5dfa21858cdb4b3d4f26acbed96ce4f#rd,2019/5/2 22:02
70,加强组织秩序，提高安全意识 ——信管院年度团支书联席会第三次会议,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207759&idx=1&sn=c08317c9e369e49f6133b85963aa8470&chksm=bd1395fa8a641cec1f17f44c2d54ac20dd29b4765433d2c483c5b939c4f2038be95ebeecc5b9#rd,2019/5/1 21:35
71,楚剧剪影 | 小楚成长的不完全记录,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207759&idx=2&sn=0da0a2c255212d9ae4c2bd9e80263ea1&chksm=bd1395fa8a641cec3d81a8f2d3f5bc059a9a9abeb98c0f762bc73be36b4682d16dcbef90f578#rd,2019/5/1 21:35
72,腾飞杯 | 力拼强敌无悔意，铁骨男儿犹可期,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207748&idx=2&sn=cbf75875633fb9108babf38ba85e2bfd&chksm=bd1395f18a641ce7fbb9183cffed446dcf8630c01ae221c6b8c4a1a07c1dbf973fd543c5f76a#rd,2019/4/30 22:42
73,新闻丨第九届 “三创赛”暨第八届创意正能量培训会成功召开,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651207748&idx=3&sn=edee156f30a6fd892082cfd3c0a72dd7&chksm=bd1395f18a641ce728a387d022724d3bc25a39635f678c5067cc4dae3f4afa5131f2fc480a31#rd,2019/4/30 22:42
